DECILE1,LSAT,UGPA,grad,fulltime,FAM_INC,gender,race1,Y,TIER,A,U_FAMINC,U_UGPA,U_LSAT,U_TIER,U_DEC
1.0,27.7,3.0,1,0,3.0,0,black,1,5.0,1,-0.42846246049910297,-0.272848526730213,-8.09805605388846,2.1590583117596003,-2.2534970240885857
7.0,33.0,3.0,1,1,3.0,0,white,1,2.0,0,-0.42846246049910297,-0.272848526730213,-2.798056053888459,-1.2824980740590206,1.2036884579150442
8.0,35.0,3.0,1,1,4.0,1,white,1,5.0,0,0.4940451051608785,-0.17081923211489647,-2.694784440956724,1.538417474005577,3.5176297089075748
10.0,26.0,3.0,1,1,4.0,0,black,1,1.0,1,0.571537539500897,-0.2804957978891025,-10.892064088849295,-1.7117697953590287,4.831853797678855
6.0,37.0,3.0,1,1,3.0,0,white,1,5.0,0,-0.42846246049910297,-0.272848526730213,1.201943946111541,1.3842518234363599,1.1809521015092637
9.0,43.0,3.0,1,1,3.0,0,white,1,4.0,0,-0.42846246049910297,-0.272848526730213,7.201943946111541,-0.11562333032056937,2.6207129931840454
5.0,38.0,3.0,1,1,4.0,0,white,1,5.0,0,0.571537539500897,-0.2804957978891025,1.1079359111507046,1.2884798971271127,0.012613297810107227
1.0,23.5,3.0,1,1,3.0,1,black,0,3.0,1,-0.5059548948391215,-0.16317196095600695,-13.100776405995894,0.5089709193894505,-2.646886620812693
3.0,36.0,3.0,1,1,4.0,1,white,1,4.0,0,0.4940451051608785,-0.17081923211489647,-1.6947844409567239,0.4551049483794225,-2.2009153809218613
2.0,37.0,3.0,1,1,3.0,0,white,1,3.0,0,-0.42846246049910297,-0.272848526730213,1.201943946111541,-0.6157481765636401,-3.9194604707512983
1.0,35.0,3.0,1,1,3.0,0,white,1,3.0,0,-0.42846246049910297,-0.272848526730213,-0.7980560538884589,-0.44912312531133036,-4.582782863352987
8.0,38.0,3.0,1,1,3.0,0,white,1,3.0,0,-0.42846246049910297,-0.272848526730213,2.201943946111541,-0.6990607021897954,1.9122007255495452
3.0,39.0,3.0,1,1,3.0,1,white,1,3.0,0,-0.5059548948391215,-0.16317196095600695,2.3992235940041056,-0.7823732278159499,-3.256138078149611
3.0,42.0,3.0,1,1,5.0,0,white,1,3.0,0,1.571537539500897,-0.2881430690479925,4.013927876189875,-1.0572296060605995,-3.7611544892470787
9.0,32.0,3.0,1,1,4.0,1,white,1,3.0,0,0.4940451051608785,-0.17081923211489647,-5.694784440956724,-0.211644949115958,3.922233547744481
8.0,39.0,3.0,1,1,4.0,1,white,1,3.0,0,0.4940451051608785,-0.17081923211489647,1.3052155590432761,-0.7948326284990426,1.7438619218503888
2.0,44.0,3.0,1,1,4.0,1,white,1,4.0,0,0.4940451051608785,-0.17081923211489647,6.305215559043276,-0.2113952566298165,-4.54762581051511
4.0,32.0,3.0,1,1,3.0,0,white,1,3.0,0,-0.42846246049910297,-0.272848526730213,-3.798056053888459,-0.19918554843286618,-1.0777664522555188
2.0,39.0,3.0,1,1,4.0,1,white,1,4.0,0,0.4940451051608785,-0.17081923211489647,1.3052155590432761,0.20516737150095743,-3.7059317920193307
5.0,33.5,3.0,1,1,3.0,0,white,1,3.0,0,-0.42846246049910297,-0.272848526730213,-2.298056053888459,-0.32415433687209827,-0.330274657804253
8.0,42.0,3.0,1,1,3.0,1,white,1,4.0,0,-0.5059548948391215,-0.16317196095600695,5.399223594004106,-0.03231080469441494,1.7890517968832027
2.0,27.0,3.0,1,1,3.0,1,black,1,4.0,1,-0.5059548948391215,-0.16317196095600695,-9.600776405995894,1.2173770796979086,-1.6858661476294583
1.0,30.0,3.0,1,1,4.0,1,black,1,4.0,1,0.4940451051608785,-0.17081923211489647,-7.694784440956724,0.9549801021363518,-3.1908825587269263
3.0,38.0,3.0,1,1,3.0,0,black,1,5.0,1,-0.42846246049910297,-0.272848526730213,2.201943946111541,1.3009392978102046,-1.9873867021898928
7.0,32.0,3.0,1,1,3.0,0,white,1,2.0,0,-0.42846246049910297,-0.272848526730213,-3.798056053888459,-1.1991855484328662,1.3720272616141997
3.0,42.0,3.0,1,1,3.0,1,white,1,4.0,0,-0.5059548948391215,-0.16317196095600695,5.399223594004106,-0.03231080469441494,-3.2109482031167973
7.0,35.0,3.0,1,1,5.0,1,white,1,5.0,0,1.4940451051608785,-0.17846650327378644,-3.7887924759175604,1.5259580733224842,2.5176297089075748
2.0,31.0,3.0,1,1,3.0,0,white,1,3.0,0,-0.42846246049910297,-0.272848526730213,-4.798056053888459,-0.11587302280671086,-2.9094276485563633
2.0,36.0,3.0,1,1,4.0,1,white,1,3.0,0,0.4940451051608785,-0.17081923211489647,-1.6947844409567239,-0.5448950516205775,-3.751121667052143
9.0,40.0,3.0,1,1,5.0,1,white,1,3.0,0,1.4940451051608785,-0.17846650327378644,1.2112075240824396,-0.8906045548082897,2.5755231181512332
6.0,40.0,3.0,1,1,4.0,1,hisp,1,5.0,1,0.4940451051608785,-0.17081923211489647,2.305215559043276,1.121854845874803,0.6759356904117952
8.0,38.0,3.0,1,1,5.0,1,white,1,5.0,0,1.4940451051608785,-0.17846650327378644,-0.7887924759175604,1.27602049644402,3.0126132978101072
10.0,41.0,3.0,1,1,4.0,1,white,1,5.0,0,0.4940451051608785,-0.17081923211489647,3.305215559043276,1.0385423202486477,4.50759688671264
10.0,44.0,3.0,1,1,3.0,1,white,1,3.0,0,-0.5059548948391215,-0.16317196095600695,7.399223594004106,-1.1989358559467247,2.9021679033546093
4.0,42.0,3.0,1,1,5.0,0,white,1,6.0,0,1.571537539500897,-0.2881430690479925,4.013927876189875,1.9427703939394005,-1.1105356308562353
5.0,21.0,3.0,1,1,3.0,1,hisp,1,1.0,1,-0.5059548948391215,-0.16317196095600695,-15.600776405995894,-1.282747766545162,0.6735478161746347
3.0,20.0,3.0,1,1,1.0,0,black,1,3.0,1,-2.428462460499103,-0.2575539844124335,-13.6100399839668,0.8254835604471777,-0.05770080786564691
4.0,41.0,3.0,1,1,2.0,0,asian,1,5.0,1,-1.428462460499103,-0.265201255571323,6.2959519810723705,1.063461121614833,-1.4924031132873603
7.0,32.0,3.0,1,1,3.0,1,white,1,4.0,0,-0.5059548948391215,-0.16317196095600695,-4.600776405995894,0.8008144515671338,2.4724398338747626
2.0,43.0,3.0,1,1,4.0,1,white,1,4.0,0,0.4940451051608785,-0.17081923211489647,5.305215559043276,-0.12808273100366208,-4.379287006815955
3.0,35.5,3.0,1,1,4.0,1,asian,1,5.0,1,0.4940451051608785,-0.17081923211489647,-2.194784440956724,1.4967612111924993,-1.566539692942003
6.0,37.0,3.0,1,1,4.0,1,white,1,4.0,0,0.4940451051608785,-0.17081923211489647,-0.6947844409567239,0.3717924227532672,0.6307458153789822
7.0,48.0,3.0,1,1,4.0,0,hisp,1,6.0,1,0.571537539500897,-0.2804957978891025,11.107935911150705,1.455354640865563,0.8794315469488287
8.0,36.5,3.0,1,0,2.0,1,white,1,3.0,0,-1.5059548948391215,-0.15552468979711698,0.993231628964935,-0.5616325130674698,2.1647089310982794
7.0,34.0,3.0,1,1,3.0,1,white,1,3.0,0,-0.5059548948391215,-0.16317196095600695,-2.6007764059958944,-0.36581059968517593,1.5855559403461692
9.0,42.0,3.0,1,1,4.0,1,white,1,6.0,0,0.4940451051608785,-0.17081923211489647,4.305215559043276,1.9552297946224932,3.8894643691437647
4.0,32.0,3.0,1,0,3.0,1,white,1,3.0,0,-0.5059548948391215,-0.16317196095600695,-4.600776405995894,-0.19918554843286618,-1.0777664522555188
10.0,35.0,2.6,1,1,3.0,1,white,1,1.0,0,-0.5059548948391215,-0.5631719609560069,-1.6007764059958944,-2.189064271057583,3.7616103559483953
2.0,31.0,2.6,1,1,4.0,1,asian,1,4.0,1,0.4940451051608785,-0.5708192321148964,-6.694784440956724,1.131726430763944,-1.9144155708641382
6.0,25.0,2.6,1,1,3.0,1,white,1,4.0,0,-0.5059548948391215,-0.5631719609560069,-11.600776405995894,1.6440609852039656,3.0956172513307987
7.0,36.0,2.6,1,1,4.0,1,white,1,3.0,0,0.4940451051608785,-0.5708192321148964,-1.6947844409567239,-0.2848361973668303,1.6936841245098009
9.0,26.0,2.6,1,0,4.0,1,white,0,4.0,0,0.4940451051608785,-0.5708192321148964,-11.694784440956724,1.5482890588947185,5.927278447631642
2.0,27.0,2.6,1,0,1.0,0,black,0,4.0,1,-2.428462460499103,-0.6575539844124334,-6.6100399839668,1.5023547353178413,-1.2410603560675142
1.0,23.0,2.6,1,1,3.0,0,black,1,4.0,1,-0.42846246049910297,-0.6728485267302129,-12.798056053888459,1.8106860364562753,-1.5677051412708898
4.0,40.0,2.6,1,1,4.0,0,white,1,3.0,0,0.571537539500897,-0.6804957978891024,3.1079359111507046,-0.6180862998714498,-1.979671090286823
10.0,38.0,2.6,1,0,4.0,1,white,1,3.0,0,0.4940451051608785,-0.5708192321148964,0.30521555904327613,-0.45146124861914005,4.35700651711149
3.0,34.0,2.6,1,1,4.0,0,white,1,2.0,0,0.571537539500897,-0.6804957978891024,-2.8920640888492954,-1.1182111461145205,-2.5198445542221677
1.0,31.0,2.6,1,1,5.0,1,asian,0,5.0,1,1.4940451051608785,-0.5784665032737863,-7.78879247591756,2.1192670300808514,-2.364209284733857
10.0,36.0,2.6,1,1,3.0,1,white,1,3.0,0,-0.5059548948391215,-0.5631719609560069,-0.6007764059958944,-0.27237679668373804,4.693684124509801
7.0,35.3,2.6,1,1,4.0,1,white,1,3.0,0,0.4940451051608785,-0.5708192321148964,-2.3947844409567267,-0.22651742942852193,1.811521287099211
5.0,30.5,2.6,1,1,4.0,1,white,1,2.0,0,0.4940451051608785,-0.5708192321148964,-7.194784440956724,-0.8266173064229787,0.06934125872487762
1.0,29.5,2.6,1,1,2.0,0,black,1,4.0,1,-1.428462460499103,-0.6652012555713229,-5.2040480189276295,1.2816140205693616,-2.661907365315404
7.0,45.0,2.6,1,0,3.0,1,white,1,4.0,0,-0.5059548948391215,-0.5631719609560069,8.399223594004106,-0.022189527319132374,0.7288411773476788
1.0,24.0,2.6,1,1,3.0,0,black,1,4.0,1,-0.42846246049910297,-0.6728485267302129,-11.798056053888459,1.7273735108301205,-1.7360439449700458
10.0,36.0,2.6,1,1,3.0,1,white,1,3.0,0,-0.5059548948391215,-0.5631719609560069,-0.6007764059958944,-0.27237679668373804,4.693684124509801
4.0,30.0,2.6,1,1,3.0,1,white,1,2.0,0,-0.5059548948391215,-0.5631719609560069,-6.600776405995894,-0.7725016429268088,-0.8464893394255437
6.0,33.0,2.6,1,1,3.0,1,white,1,5.0,0,-0.5059548948391215,-0.5631719609560069,-3.6007764059958944,1.9775607801947266,2.2991131078678317
7.0,23.0,2.6,1,1,1.0,0,black,1,3.0,1,-2.428462460499103,-0.6575539844124334,-10.6100399839668,0.8356048378224608,3.8820885725988292
3.0,35.0,2.6,1,1,3.0,1,white,1,3.0,0,-0.5059548948391215,-0.5631719609560069,-1.6007764059958944,-0.18906427105758317,-2.1379770717910436
5.0,28.0,2.6,1,1,2.0,0,black,1,1.0,1,-1.428462460499103,-0.6652012555713229,-6.7040480189276295,-1.5934171909914063,-0.06001801815751229
5.0,42.0,2.6,1,1,4.0,1,white,1,3.0,0,0.4940451051608785,-0.5708192321148964,4.305215559043276,-0.7847113511237596,-1.3163486976851342
8.0,43.0,2.6,1,1,4.0,1,asian,1,5.0,1,0.4940451051608785,-0.5708192321148964,5.305215559043276,1.1319761232500856,2.6157250708762714
4.0,23.5,2.6,1,1,3.0,0,black,1,2.0,1,-0.42846246049910297,-0.6728485267302129,-12.298056053888459,-0.23097022635680187,0.24771288461896956
2.0,36.0,2.6,1,1,3.0,1,white,1,3.0,0,-0.5059548948391215,-0.5631719609560069,-0.6007764059958944,-0.27237679668373804,-3.306315875490199
3.0,39.0,2.6,1,1,3.0,1,white,1,3.0,0,-0.5059548948391215,-0.5631719609560069,2.3992235940041056,-0.5223143735622027,-2.8113322865876675
2.0,31.5,2.6,1,1,3.0,0,white,0,2.0,0,-0.42846246049910297,-0.6728485267302129,-4.298056053888459,-0.8974704313660409,-3.098997544974278
1.0,25.0,2.6,1,1,2.0,1,asian,0,5.0,1,-1.5059548948391215,-0.5555246897971169,-10.506768371035065,2.6565203858870583,-1.3541764625389203
6.0,39.0,2.6,1,1,4.0,1,hisp,1,4.0,1,0.4940451051608785,-0.5708192321148964,1.3052155590432761,0.46522622575470507,0.7388739995426139
9.0,42.0,2.6,1,0,3.0,1,white,1,4.0,0,-0.5059548948391215,-0.5631719609560069,5.399223594004106,0.2277480495593327,3.2338575884451473
8.0,32.0,2.6,1,1,3.0,1,black,1,4.0,1,-0.5059548948391215,-0.5631719609560069,-4.600776405995894,1.0608733058208815,3.9172456254367063
2.0,32.0,2.6,1,1,4.0,1,black,1,4.0,1,0.4940451051608785,-0.5708192321148964,-5.694784440956724,1.0484139051377892,-2.0827543745632937
7.0,44.0,2.6,1,1,3.0,1,white,1,3.0,0,-0.5059548948391215,-0.5631719609560069,7.399223594004106,-0.938877001692977,0.34697369491655294
8.0,43.0,2.6,1,0,2.0,1,white,1,3.0,0,-1.5059548948391215,-0.5555246897971169,7.493231628964935,-0.8431050753837295,1.5153124986157085
7.0,31.0,2.6,1,1,4.0,1,hisp,1,4.0,1,0.4940451051608785,-0.5708192321148964,-6.694784440956724,1.131726430763944,3.085584429135862
4.0,27.0,2.6,1,1,5.0,1,white,1,2.0,0,1.4940451051608785,-0.5784665032737863,-11.78879247591756,-0.5474828674145291,-0.3414729283280771
3.0,40.5,2.6,1,1,4.0,0,white,1,4.0,0,0.571537539500897,-0.6804957978891024,3.6079359111507046,0.34025743731547253,-2.5136342060061185
4.0,41.0,2.6,1,1,5.0,1,white,1,3.0,0,1.4940451051608785,-0.5784665032737863,2.2112075240824396,-0.7138582261806974,-2.1480098939859786
1.0,33.0,2.6,1,0,4.0,0,black,0,5.0,1,0.571537539500897,-0.6804957978891024,-3.8920640888492954,1.9651013795116343,-2.7008868921321683
7.0,33.5,2.6,1,1,4.0,1,hisp,1,3.0,1,0.4940451051608785,-0.5708192321148964,-4.194784440956724,-0.07655488330144333,2.1145311337576906
10.0,27.0,2.6,1,1,3.0,1,white,1,3.0,0,-0.5059548948391215,-0.5631719609560069,-9.600776405995894,0.47743593395165584,6.208733357802204
2.0,23.5,2.6,1,1,3.0,0,black,1,3.0,1,-0.42846246049910297,-0.6728485267302129,-12.298056053888459,0.7690297736431981,-1.202080829250749
7.0,39.5,2.6,1,1,4.0,0,asian,1,4.0,1,0.571537539500897,-0.6804957978891024,2.6079359111507046,0.4235699629416274,1.654704597693037
8.0,39.0,2.6,1,0,2.0,0,white,1,3.0,0,-1.428462460499103,-0.6652012555713229,4.2959519810723705,-0.50985497287911,2.1886677134123325
4.0,39.0,2.6,1,1,5.0,1,white,1,3.0,0,1.4940451051608785,-0.5784665032737863,0.2112075240824396,-0.5472331749283876,-1.8113322865876675
7.0,40.5,2.6,1,0,4.0,1,white,1,4.0,0,0.4940451051608785,-0.5708192321148964,2.805215559043276,0.34025743731547253,1.4863657939938815
3.0,36.0,2.6,1,1,4.0,1,white,1,3.0,0,0.4940451051608785,-0.5708192321148964,-1.6947844409567239,-0.2848361973668303,-2.306315875490199
1.0,34.0,2.6,1,1,4.0,1,black,1,3.0,1,0.4940451051608785,-0.5708192321148964,-3.694784440956724,-0.11821114611452055,-3.9696382680918862
10.0,39.0,2.6,1,0,3.0,1,white,1,5.0,0,-0.5059548948391215,-0.5631719609560069,2.3992235940041056,1.4776856264377973,5.289080285672895
5.0,43.0,2.6,1,1,4.0,1,white,1,4.0,0,0.4940451051608785,-0.5708192321148964,5.305215559043276,0.13197612325008556,-0.9344812152540101
6.0,36.0,2.6,1,1,4.0,0,white,1,3.0,0,0.571537539500897,-0.6804957978891024,-0.8920640888492954,-0.2848361973668303,0.6936841245098009
7.0,40.0,2.6,1,1,4.0,1,white,1,3.0,0,0.4940451051608785,-0.5708192321148964,2.305215559043276,-0.6180862998714498,1.020328909713177
1.0,24.7,2.6,1,1,3.0,0,black,1,2.0,1,-0.42846246049910297,-0.6728485267302129,-11.09805605388846,-0.3309452571081879,-2.9542936798200174
10.0,37.0,2.6,1,1,5.0,1,white,1,3.0,0,1.4940451051608785,-0.5784665032737863,-1.7887924759175604,-0.3806081236760779,4.525345320810645
1.0,40.0,2.6,0,1,4.0,1,white,0,3.0,0,0.4940451051608785,-0.5708192321148964,2.305215559043276,-0.6180862998714498,-4.979671090286823
2.0,29.5,2.6,1,1,5.0,1,black,0,3.0,1,1.4940451051608785,-0.5784665032737863,-9.28879247591756,0.24423581852008347,-2.2121136514456854
3.0,35.0,2.6,1,1,3.0,1,white,1,3.0,0,-0.5059548948391215,-0.5631719609560069,-1.6007764059958944,-0.18906427105758317,-2.1379770717910436
5.0,26.0,2.6,1,1,4.0,1,white,1,2.0,0,0.4940451051608785,-0.5708192321148964,-11.694784440956724,-0.45171094110528154,0.8268658753710803
8.0,38.0,2.6,1,1,3.0,1,white,1,2.0,0,-0.5059548948391215,-0.5631719609560069,1.3992235940041056,-1.4390018479360478,1.8068002309812083
9.0,35.0,2.6,1,0,4.0,0,white,1,3.0,0,0.571537539500897,-0.6804957978891024,-1.8920640888492954,-0.20152367174067543,3.8620229282089564
7.0,30.0,2.6,1,1,2.0,1,hisp,1,3.0,1,-1.5059548948391215,-0.5555246897971169,-5.506768371035065,0.23995775775628392,2.7037169467047377
2.0,32.0,2.6,1,1,3.0,0,white,0,2.0,0,-0.42846246049910297,-0.6728485267302129,-3.798056053888459,-0.9391266941791185,-3.1831669468238566
1.0,21.0,2.6,0,1,2.0,0,white,1,1.0,0,-1.428462460499103,-0.6652012555713229,-13.70404801892763,-1.0102295116083222,-2.8816463922634212
1.0,30.0,2.6,1,1,4.0,0,asian,0,2.0,1,0.571537539500897,-0.6804957978891024,-6.8920640888492954,-0.784961043609901,-3.8464893394255437
2.0,31.0,2.6,1,1,1.0,1,other,1,1.0,1,-2.5059548948391215,-0.5478774186382274,-3.4127603360742356,-1.8308953671867783,-3.5650344292549807
4.0,39.0,2.6,1,1,3.0,1,white,1,3.0,0,-0.5059548948391215,-0.5631719609560069,2.3992235940041056,-0.5223143735622027,-1.8113322865876675
5.0,37.0,2.6,1,1,4.0,1,white,1,3.0,0,0.4940451051608785,-0.5708192321148964,-0.6947844409567239,-0.3681487229929852,-0.47465467918935467
9.0,33.0,2.6,1,1,3.0,1,asian,1,3.0,1,-0.5059548948391215,-0.5631719609560069,-3.6007764059958944,-0.022439219805273414,4.198700535607269
3.0,40.0,2.6,1,1,3.0,1,white,1,4.0,0,-0.5059548948391215,-0.5631719609560069,3.3992235940041056,0.39437310081164245,-2.4294648041565416
9.0,30.0,2.6,1,1,2.0,0,black,0,1.0,1,-1.428462460499103,-0.6652012555713229,-4.7040480189276295,-1.760042242243716,3.603304374444175
4.0,37.0,2.6,1,1,3.0,1,white,1,2.0,0,-0.5059548948391215,-0.5631719609560069,0.39922359400410556,-1.355689322309893,-2.024860965319636
4.0,39.0,2.6,1,1,3.0,1,white,1,3.0,0,-0.5059548948391215,-0.5631719609560069,2.3992235940041056,-0.5223143735622027,-1.8113322865876675
6.0,38.0,2.6,1,1,4.0,1,white,1,4.0,0,0.4940451051608785,-0.5708192321148964,0.30521555904327613,0.54853875138086,0.9072128032417712
5.0,25.0,2.6,1,1,5.0,0,black,1,4.0,1,1.571537539500897,-0.6881430690479924,-12.986072123810125,1.6191421838377806,2.0956172513307987
2.0,29.0,2.6,1,1,3.0,1,black,0,1.0,1,-0.5059548948391215,-0.5631719609560069,-7.600776405995894,-1.689189117300654,-3.228356821856668
3.0,42.0,2.6,1,1,4.0,1,white,1,4.0,0,0.4940451051608785,-0.5708192321148964,4.305215559043276,0.21528864887624044,-2.7661424115548527
7.0,45.0,2.6,1,1,3.0,1,white,1,4.0,0,-0.5059548948391215,-0.5631719609560069,8.399223594004106,-0.022189527319132374,0.7288411773476788
6.0,34.5,2.6,1,1,3.0,0,black,1,4.0,1,-0.42846246049910297,-0.6728485267302129,-1.298056053888459,0.8525919917554945,1.4963986161888165
3.0,33.5,2.6,1,1,2.0,0,other,0,3.0,1,-1.428462460499103,-0.6652012555713229,-1.2040480189276295,-0.05163608193525793,-1.8854688662423094
9.0,36.0,2.6,1,1,3.0,1,white,1,3.0,0,-0.5059548948391215,-0.5631719609560069,-0.6007764059958944,-0.27237679668373804,3.693684124509801
7.0,47.0,2.6,1,1,4.0,1,white,1,4.0,0,0.4940451051608785,-0.5708192321148964,9.305215559043276,-0.20127397925453394,0.39216356994936596
3.0,22.0,2.6,1,1,3.0,1,black,1,1.0,1,-0.5059548948391215,-0.5631719609560069,-14.600776405995894,-1.1060014379175698,-1.0499851959625772
5.0,37.0,2.6,1,1,2.0,1,white,1,4.0,0,-1.5059548948391215,-0.5555246897971169,1.493231628964935,0.6567700783731998,0.07555160694092677
1.0,36.0,2.6,1,1,4.0,0,white,0,3.0,0,0.571537539500897,-0.6804957978891024,-0.8920640888492954,-0.2848361973668303,-4.306315875490199
7.0,39.0,2.6,1,1,5.0,1,white,1,2.0,0,1.4940451051608785,-0.5784665032737863,0.2112075240824396,-1.5472331749283876,0.638461427282051
5.0,40.0,2.6,1,0,4.0,1,white,1,4.0,0,0.4940451051608785,-0.5708192321148964,2.305215559043276,0.3819137001285502,-0.42946480415654165
9.0,40.0,2.6,1,1,3.0,1,white,1,2.0,0,-0.5059548948391215,-0.5631719609560069,3.3992235940041056,-1.6056268991883575,2.4701226235828955
5.0,45.0,2.6,1,1,1.0,1,white,0,3.0,0,-2.5059548948391215,-0.5478774186382274,10.587239663925764,-0.9972707259529465,-1.8213651087826026
4.0,38.0,2.6,1,1,3.0,1,other,1,4.0,1,-0.5059548948391215,-0.5631719609560069,1.3992235940041056,0.5609981520639522,-1.0927871967582288
8.0,30.5,2.6,1,1,2.0,1,white,1,3.0,0,-1.5059548948391215,-0.5555246897971169,-5.006768371035065,0.1983014949432067,3.619547544855159
5.0,28.0,2.6,1,1,4.0,1,white,1,2.0,0,0.4940451051608785,-0.5708192321148964,-9.694784440956724,-0.6183359923575913,0.4901882679727674
9.0,38.0,2.6,1,1,4.0,1,white,1,2.0,0,0.4940451051608785,-0.5708192321148964,0.30521555904327613,-1.45146124861914,2.8068002309812083
1.0,23.5,2.6,1,1,3.0,0,black,0,4.0,1,-0.42846246049910297,-0.6728485267302129,-12.298056053888459,1.7690297736431981,-1.651874543120468
10.0,22.0,2.6,1,1,2.0,1,black,1,1.0,1,-1.5059548948391215,-0.5555246897971169,-13.506768371035065,-1.093542037234477,5.950014804037423
9.0,42.0,2.6,1,1,3.0,1,white,1,4.0,0,-0.5059548948391215,-0.5631719609560069,5.399223594004106,0.2277480495593327,3.2338575884451473
5.0,40.0,2.6,1,1,2.0,1,other,1,4.0,1,-1.5059548948391215,-0.5555246897971169,4.493231628964935,0.40683250149473515,-0.42946480415654165
4.0,31.0,2.6,1,1,4.0,0,white,1,3.0,0,0.571537539500897,-0.6804957978891024,-5.8920640888492954,0.13172643076394408,-0.4646218569944196
3.0,32.0,2.6,1,1,3.0,0,hisp,1,5.0,1,-0.42846246049910297,-0.6728485267302129,-3.798056053888459,2.0608733058208815,-0.5325480884330127
8.0,41.0,2.6,1,1,3.0,1,white,1,4.0,0,-0.5059548948391215,-0.5631719609560069,4.399223594004106,0.3110605751854876,2.402196392144303
6.0,38.0,2.6,1,1,4.0,1,white,1,3.0,0,0.4940451051608785,-0.5708192321148964,0.30521555904327613,-0.45146124861914005,0.3570065171114898
6.0,39.0,2.6,1,1,3.0,1,white,1,3.0,0,-0.5059548948391215,-0.5631719609560069,2.3992235940041056,-0.5223143735622027,0.18866771341233246
2.0,32.0,2.6,1,1,2.0,0,black,1,5.0,1,-1.428462460499103,-0.6652012555713229,-2.7040480189276295,2.073332706503974,-1.5325480884330127
5.0,41.0,2.6,1,1,4.0,0,black,1,6.0,1,0.571537539500897,-0.6804957978891024,4.1079359111507046,2.2986011745023953,0.5026089644048657
2.0,27.0,2.6,1,1,2.0,1,white,1,5.0,0,-1.5059548948391215,-0.5555246897971169,-8.506768371035065,2.4898953346347485,-0.6908540699372332
2.0,38.0,2.6,1,1,4.0,1,white,1,3.0,0,0.4940451051608785,-0.5708192321148964,0.30521555904327613,-0.45146124861914005,-3.64299348288851
7.0,31.0,2.6,1,1,4.0,1,white,1,3.0,0,0.4940451051608785,-0.5708192321148964,-6.694784440956724,0.13172643076394408,2.5353781430055804
2.0,25.5,2.6,1,0,4.0,0,white,1,3.0,0,0.571537539500897,-0.6804957978891024,-11.392064088849295,0.5899453217077957,-1.538758436649061
2.0,35.0,2.6,1,0,3.0,0,white,0,5.0,0,-0.42846246049910297,-0.6728485267302129,-0.7980560538884589,1.8109357289424168,-2.0375644995304807
4.0,38.0,2.6,1,1,4.0,1,white,1,4.0,0,0.4940451051608785,-0.5708192321148964,0.30521555904327613,0.54853875138086,-1.0927871967582288
9.0,40.0,2.6,1,1,4.0,1,white,1,2.0,0,0.4940451051608785,-0.5708192321148964,2.305215559043276,-1.6180862998714498,2.4701226235828955
6.0,35.0,2.6,1,1,4.0,1,white,1,3.0,0,0.4940451051608785,-0.5708192321148964,-2.694784440956724,-0.20152367174067543,0.8620229282089564
4.0,38.0,2.6,1,1,4.0,0,white,1,5.0,0,0.571537539500897,-0.6804957978891024,1.1079359111507046,1.54853875138086,-0.5425809106279491
2.0,37.0,2.6,1,1,4.0,1,white,1,3.0,0,0.4940451051608785,-0.5708192321148964,-0.6947844409567239,-0.3681487229929852,-3.4746546791893547
4.0,35.0,2.6,1,1,3.0,0,white,1,2.0,0,-0.42846246049910297,-0.6728485267302129,-0.7980560538884589,-1.1890642710575832,-1.688183357921325
3.0,36.0,2.6,1,1,4.0,1,white,1,5.0,0,0.4940451051608785,-0.5708192321148964,-1.6947844409567239,1.7151638026331697,-1.2059033032296362
9.0,43.0,2.6,1,1,3.0,1,white,1,5.0,0,-0.5059548948391215,-0.5631719609560069,6.399223594004106,1.1444355239331778,3.6157250708762714
7.0,39.0,2.6,1,1,2.0,1,white,1,3.0,0,-1.5059548948391215,-0.5555246897971169,3.493231628964935,-0.50985497287911,1.1886677134123325
8.0,34.0,2.6,1,1,3.0,1,white,1,3.0,0,-0.5059548948391215,-0.5631719609560069,-2.6007764059958944,-0.10575174543142829,3.0303617319081138
4.0,42.0,2.6,1,1,3.0,1,white,1,3.0,0,-0.5059548948391215,-0.5631719609560069,5.399223594004106,-0.7722519504406673,-2.316348697685134
4.0,36.0,2.6,1,1,3.0,1,hisp,1,5.0,1,-0.5059548948391215,-0.5631719609560069,-0.6007764059958944,1.727623203316262,-0.20590330322963624
10.0,33.0,2.6,1,0,3.0,1,white,0,4.0,0,-0.5059548948391215,-0.5631719609560069,-3.6007764059958944,0.9775607801947266,5.748906821737551
10.0,40.0,2.6,1,1,2.0,1,white,1,5.0,0,-1.5059548948391215,-0.5555246897971169,4.493231628964935,1.4068325014947352,5.12074148197374
7.0,39.0,2.6,1,1,4.0,1,white,1,3.0,0,0.4940451051608785,-0.5708192321148964,1.3052155590432761,-0.5347737742452949,1.1886677134123325
4.0,33.0,2.6,1,1,4.0,1,white,1,2.0,0,0.4940451051608785,-0.5708192321148964,-4.694784440956724,-1.0348986204883657,-1.3515057505230121
9.0,34.0,2.6,1,1,3.0,1,white,1,3.0,0,-0.5059548948391215,-0.5631719609560069,-2.6007764059958944,-0.10575174543142829,4.030361731908114
9.0,40.0,2.6,1,1,4.0,1,white,1,3.0,0,0.4940451051608785,-0.5708192321148964,2.305215559043276,-0.6180862998714498,3.020328909713177
