DECILE1,LSAT,UGPA,grad,fulltime,FAM_INC,gender,race1,Y,TIER,A,U_UGPA,U_LSAT,U_TIER
8.0,33.5,2.5,1,1,4.0,1,white,1,3.0,0,-0.6708192321148965,-4.194784440956724,-0.011540169738006867
4.0,41.0,2.5,1,1,4.0,0,white,1,4.0,0,-0.7804957978891025,4.1079359111507046,0.3636158880658318
4.0,36.5,2.5,1,1,3.0,0,white,1,3.0,0,-0.772848526730213,0.7019439461115411,-0.24901834593337835
5.0,36.0,2.5,1,1,4.0,0,white,1,2.0,0,-0.7804957978891025,-0.8920640888492954,-1.2198214838033934
10.0,41.0,2.5,1,0,4.0,1,white,1,5.0,0,-0.6708192321148965,3.305215559043276,1.3636158880658318
8.0,44.0,2.5,1,1,4.0,0,white,1,5.0,0,-0.7804957978891025,7.1079359111507046,1.1136783111873676
2.0,30.0,2.5,1,1,3.0,1,black,1,3.0,1,-0.663171960956007,-6.600776405995894,0.2925130706366277
9.0,43.0,2.5,1,1,4.0,1,white,1,4.0,0,-0.6708192321148965,5.305215559043276,0.19699083681352203
3.0,32.0,2.5,1,1,4.0,1,white,1,3.0,0,-0.6708192321148965,-5.694784440956724,0.11342861870122611
7.0,34.0,2.5,1,0,3.0,0,white,1,3.0,0,-0.772848526730213,-1.798056053888459,-0.040737031867991824
6.0,41.0,2.5,1,1,4.0,1,white,1,3.0,0,-0.6708192321148965,3.305215559043276,-0.6363841119341682
1.0,36.0,2.5,1,1,4.0,1,white,1,3.0,0,-0.6708192321148965,-1.6947844409567239,-0.2198214838033934
3.0,42.0,2.5,1,1,2.0,1,black,1,5.0,1,-0.655524689797117,6.493231628964935,1.3052221638058619
2.0,28.0,2.5,1,1,1.0,1,black,1,4.0,1,-0.6478774186382275,-6.412760336074236,1.4840569232551228
10.0,33.0,2.5,1,1,3.0,1,asian,1,5.0,1,-0.663171960956007,-3.6007764059958944,2.0425754937581635
1.0,20.5,2.5,1,1,2.0,0,black,1,4.0,1,-0.765201255571323,-14.20404801892763,2.0964414647681924
4.0,47.0,2.5,1,1,3.0,1,black,1,4.0,1,-0.663171960956007,10.399223594004106,-0.12379986500800477
3.0,30.0,2.5,1,1,3.0,1,black,1,1.0,1,-0.663171960956007,-6.600776405995894,-1.7074869293633723
5.0,34.0,2.5,1,1,5.0,1,white,1,2.0,0,-0.6784665032737864,-4.78879247591756,-1.0656558332341763
6.0,42.0,2.5,1,1,4.0,1,white,1,5.0,0,-0.6708192321148965,4.305215559043276,1.2803033624396774
5.0,34.0,2.5,1,1,5.0,1,white,1,2.0,0,-0.6784665032737864,-4.78879247591756,-1.0656558332341763
2.0,40.0,2.5,1,1,5.0,1,white,1,4.0,0,-0.6784665032737864,1.2112075240824396,0.4344690130088944
3.0,47.0,2.5,1,0,2.0,1,white,1,4.0,0,-0.655524689797117,11.493231628964935,-0.11134046432491207
4.0,39.0,2.5,1,1,4.0,1,white,1,3.0,0,-0.6708192321148965,1.3052155590432761,-0.46975906068185846
7.0,28.0,2.5,1,1,1.0,0,other,1,3.0,1,-0.7575539844124335,-5.6100399839668,0.48405692325512284
9.0,39.0,2.5,1,1,4.0,1,white,1,2.0,0,-0.6708192321148965,1.3052155590432761,-1.4697590606818585
3.0,38.0,2.5,1,1,3.0,0,black,1,4.0,1,-0.772848526730213,2.201943946111541,0.6260128656273887
5.0,39.0,2.5,1,0,4.0,1,white,1,5.0,0,-0.6708192321148965,1.3052155590432761,1.5302409393181415
9.0,30.0,2.5,1,1,4.0,1,white,1,2.0,0,-0.6708192321148965,-7.694784440956724,-0.7199463300464641
9.0,39.0,2.5,1,1,4.0,0,white,1,3.0,0,-0.7804957978891025,2.1079359111507046,-0.46975906068185846
7.0,32.5,2.5,1,0,3.0,1,white,1,3.0,0,-0.663171960956007,-4.100776405995894,0.08423175657124116
2.0,38.0,2.5,1,1,4.0,1,white,1,3.0,0,-0.6708192321148965,0.30521555904327613,-0.38644653505570314
2.0,29.0,2.5,1,0,3.0,0,black,1,5.0,1,-0.772848526730213,-6.798056053888459,2.375825596262783
4.0,25.0,2.5,1,1,4.0,0,black,1,1.0,1,-0.7804957978891025,-11.892064088849295,-1.3033837019156902
2.0,27.0,2.5,1,1,4.0,1,white,1,4.0,0,-0.6708192321148965,-10.694784440956724,1.529991246832
4.0,37.0,2.5,1,1,4.0,1,white,0,3.0,0,-0.6708192321148965,-0.6947844409567239,-0.3031340094295487
2.0,40.0,2.5,1,1,4.0,1,white,1,5.0,0,-0.6708192321148965,2.305215559043276,1.446928413691987
8.0,37.0,2.5,1,1,2.0,1,white,1,4.0,0,-0.655524689797117,1.493231628964935,0.7217847919366367
8.0,28.0,2.5,1,0,3.0,1,white,1,5.0,0,-0.663171960956007,-8.600776405995894,2.4591381218889374
3.0,33.0,2.5,1,1,4.0,1,white,1,2.0,0,-0.6708192321148965,-4.694784440956724,-0.9698839069249292
6.0,31.0,2.5,1,1,1.0,1,white,1,1.0,0,-0.6478774186382275,-3.4127603360742356,-1.7658806536233413
3.0,17.5,2.5,1,1,4.0,1,black,0,1.0,1,-0.6708192321148965,-20.194784440956724,-0.6785397597195286
4.0,46.0,2.5,1,1,2.0,1,white,1,4.0,0,-0.655524689797117,10.493231628964935,-0.028027938698757637
3.0,43.0,2.5,1,1,5.0,1,white,1,5.0,0,-0.6784665032737864,4.21120752408244,1.1845314361304293
1.0,20.0,2.5,1,1,5.0,1,black,1,3.0,1,-0.6784665032737864,-18.78879247591756,1.1007195255319917
3.0,42.0,2.5,1,1,5.0,1,white,1,4.0,0,-0.6784665032737864,3.2112075240824396,0.26784396175658465
8.0,34.5,2.5,1,1,3.0,1,white,1,3.0,0,-0.663171960956007,-2.1007764059958944,-0.0823932946810686
10.0,39.0,2.5,1,1,4.0,1,white,1,3.0,0,-0.6708192321148965,1.3052155590432761,-0.46975906068185846
6.0,29.0,2.5,1,1,3.0,0,black,1,4.0,1,-0.772848526730213,-6.798056053888459,1.375825596262783
4.0,41.0,2.5,1,1,4.0,1,white,1,3.0,0,-0.6708192321148965,3.305215559043276,-0.6363841119341682
5.0,35.0,2.5,1,1,5.0,1,white,1,3.0,0,-0.6784665032737864,-3.7887924759175604,-0.14896835886033166
3.0,40.0,2.5,1,1,2.0,1,white,1,4.0,0,-0.655524689797117,4.493231628964935,0.4718472150581716
6.0,36.0,2.5,1,1,3.0,0,white,1,3.0,0,-0.772848526730213,0.2019439461115411,-0.20736208312030158
1.0,26.5,2.5,1,1,4.0,1,white,1,3.0,0,-0.6708192321148965,-11.194784440956724,0.5716475096450777
1.0,25.5,2.5,1,1,4.0,0,black,1,4.0,1,-0.7804957978891025,-11.392064088849295,1.6549600352712321
2.0,32.0,2.5,1,1,3.0,0,black,1,4.0,1,-0.772848526730213,-3.798056053888459,1.125888019384318
4.0,32.5,2.5,1,0,4.0,1,white,1,3.0,0,-0.6708192321148965,-5.194784440956724,0.07177235588814845
8.0,36.0,2.5,1,1,3.0,1,white,1,3.0,0,-0.663171960956007,-0.6007764059958944,-0.20736208312030158
5.0,36.0,2.5,1,1,3.0,1,white,1,3.0,0,-0.663171960956007,-0.6007764059958944,-0.20736208312030158
4.0,37.0,2.5,1,1,2.0,1,white,1,3.0,0,-0.655524689797117,1.493231628964935,-0.2782152080633633
2.0,21.0,2.5,1,0,3.0,0,black,1,3.0,1,-0.772848526730213,-14.798056053888459,1.042325801272022
1.0,25.0,2.5,1,1,3.0,1,black,1,2.0,1,-0.663171960956007,-11.600776405995894,-0.2909243012325975
8.0,38.5,2.5,1,1,4.0,0,white,1,4.0,0,-0.7804957978891025,1.6079359111507046,0.5718972021312192
2.0,43.0,2.5,1,1,3.0,0,white,1,4.0,0,-0.772848526730213,7.201943946111541,0.20945023749661473
3.0,37.0,2.5,1,1,3.0,1,white,1,3.0,0,-0.663171960956007,0.39922359400410556,-0.290674608746456
1.0,17.5,2.5,1,1,3.0,0,hisp,0,3.0,1,-0.772848526730213,-18.29805605388846,1.333919640963564
5.0,39.0,2.5,1,1,3.0,0,white,1,3.0,0,-0.772848526730213,3.201943946111541,-0.45729965999876576
3.0,42.0,2.5,1,1,3.0,1,black,1,4.0,1,-0.663171960956007,5.399223594004106,0.29276276312276917
1.0,40.0,2.5,1,1,4.0,1,white,0,3.0,0,-0.6708192321148965,2.305215559043276,-0.5530715863080129
4.0,37.0,2.5,1,1,4.0,1,white,1,3.0,0,-0.6708192321148965,-0.6947844409567239,-0.3031340094295487
5.0,29.0,2.5,1,1,3.0,0,black,0,1.0,1,-0.772848526730213,-6.798056053888459,-1.624174403737217
1.0,33.0,2.5,1,1,3.0,0,asian,1,3.0,1,-0.772848526730213,-2.798056053888459,0.042575493758163496
5.0,27.0,2.5,1,1,1.0,0,black,1,2.0,1,-0.7575539844124335,-6.6100399839668,-0.43263055111872184
7.0,40.0,2.5,1,1,3.0,1,white,1,3.0,0,-0.663171960956007,3.3992235940041056,-0.5406121856249211
9.0,34.0,2.5,1,1,3.0,0,white,1,2.0,0,-0.772848526730213,-1.798056053888459,-1.0407370318679918
6.0,39.0,2.5,1,0,4.0,1,white,1,5.0,0,-0.6708192321148965,1.3052155590432761,1.5302409393181415
2.0,34.5,2.5,1,1,4.0,0,black,1,3.0,1,-0.7804957978891025,-2.3920640888492954,-0.0948526953641613
7.0,30.0,2.5,1,1,5.0,1,white,1,3.0,0,-0.6784665032737864,-8.78879247591756,0.26759426927044316
1.0,27.0,2.5,1,1,5.0,1,white,1,4.0,0,-0.6784665032737864,-11.78879247591756,1.5175318461489073
7.0,33.0,2.5,1,1,4.0,1,white,1,2.0,0,-0.6708192321148965,-4.694784440956724,-0.9698839069249292
2.0,32.0,2.5,1,1,2.0,0,black,1,3.0,1,-0.765201255571323,-2.7040480189276295,0.13834742006741063
4.0,33.0,2.5,1,1,2.0,0,hisp,1,5.0,1,-0.765201255571323,-1.7040480189276295,2.055034894441256
7.0,34.0,2.5,1,1,4.0,1,white,1,3.0,0,-0.6708192321148965,-3.694784440956724,-0.05319643255108364
3.0,34.0,2.5,1,1,3.0,1,black,1,4.0,1,-0.663171960956007,-2.6007764059958944,0.9592629681320082
6.0,37.0,2.5,1,0,4.0,1,white,1,3.0,0,-0.6708192321148965,-0.6947844409567239,-0.3031340094295487
2.0,28.0,2.5,1,1,4.0,0,asian,0,3.0,1,-0.7804957978891025,-8.892064088849295,0.4466787212058456
7.0,29.7,2.5,1,0,4.0,1,white,1,5.0,0,-0.6708192321148965,-7.994784440956725,2.305047427641382
1.0,32.0,2.5,1,1,1.0,0,hisp,1,4.0,1,-0.7575539844124335,-1.6100399839668,1.1508068207505033
6.0,35.0,2.5,1,1,5.0,1,white,1,3.0,0,-0.6784665032737864,-3.7887924759175604,-0.14896835886033166
1.0,27.0,2.5,1,1,3.0,0,black,1,3.0,1,-0.772848526730213,-8.798056053888459,0.5424506475150928
5.0,36.0,2.5,1,1,3.0,1,white,1,2.0,0,-0.663171960956007,-0.6007764059958944,-1.2073620831203016
1.0,34.0,2.5,1,1,2.0,1,other,0,3.0,1,-0.655524689797117,-1.506768371035065,-0.02827763118489912
2.0,37.0,2.5,0,1,4.0,1,white,0,3.0,0,-0.6708192321148965,-0.6947844409567239,-0.3031340094295487
2.0,31.0,2.5,1,1,4.0,1,hisp,1,3.0,1,-0.6708192321148965,-6.694784440956724,0.19674114432738055
10.0,41.0,2.5,1,1,4.0,1,white,1,3.0,0,-0.6708192321148965,3.305215559043276,-0.6363841119341682
5.0,26.0,2.5,1,0,5.0,1,other,1,2.0,1,-0.6784665032737864,-12.78879247591756,-0.39915562822493733
4.0,40.0,2.5,1,1,3.0,1,white,1,3.0,0,-0.663171960956007,3.3992235940041056,-0.5406121856249211
2.0,36.0,2.5,1,1,2.0,1,white,1,2.0,0,-0.655524689797117,0.493231628964935,-1.1949026824372089
7.0,35.0,2.5,1,1,2.0,1,white,1,4.0,0,-0.655524689797117,-0.506768371035065,0.8884098431889464
1.0,35.0,2.5,1,1,2.0,1,white,1,5.0,0,-0.655524689797117,-0.506768371035065,1.8884098431889464
6.0,39.0,2.5,1,1,3.0,0,white,1,3.0,0,-0.772848526730213,3.201943946111541,-0.45729965999876576
5.0,34.0,2.5,1,0,3.0,1,hisp,1,3.0,1,-0.663171960956007,-2.6007764059958944,-0.040737031867991824
8.0,31.0,2.5,1,0,2.0,1,white,1,4.0,0,-0.655524689797117,-4.506768371035065,1.221659945693566
1.0,30.0,2.5,1,1,3.0,0,black,1,3.0,1,-0.772848526730213,-5.798056053888459,0.2925130706366277
5.0,45.0,2.5,1,1,4.0,1,white,1,4.0,0,-0.6708192321148965,7.305215559043276,0.030365785561212277
4.0,34.0,2.5,1,1,2.0,0,white,1,2.0,0,-0.765201255571323,-0.7040480189276295,-1.0282776311848991
3.0,32.0,2.5,1,1,3.0,1,white,1,4.0,0,-0.663171960956007,-4.600776405995894,1.125888019384318
4.0,42.0,2.5,1,1,4.0,1,white,1,3.0,0,-0.6708192321148965,4.305215559043276,-0.7196966375603226
7.0,25.0,2.5,1,1,2.0,0,hisp,1,1.0,1,-0.765201255571323,-9.70404801892763,-1.2784649005495048
6.0,43.0,2.5,1,1,4.0,1,white,1,3.0,0,-0.6708192321148965,5.305215559043276,-0.803009163186478
3.0,33.0,2.5,1,0,5.0,1,white,1,3.0,0,-0.6784665032737864,-5.78879247591756,0.01765669239197809
8.0,32.0,2.5,1,1,4.0,1,white,1,3.0,0,-0.6708192321148965,-5.694784440956724,0.11342861870122611
9.0,40.0,2.5,1,0,4.0,0,white,1,3.0,0,-0.7804957978891025,3.1079359111507046,-0.5530715863080129
6.0,32.5,2.5,1,1,3.0,0,white,1,3.0,0,-0.772848526730213,-3.298056053888459,0.08423175657124116
9.0,42.0,2.5,1,1,2.0,1,white,1,3.0,0,-0.655524689797117,6.493231628964935,-0.6947778361941381
10.0,41.0,2.5,1,1,4.0,1,white,1,6.0,0,-0.6708192321148965,3.305215559043276,2.363615888065832
2.0,29.0,2.5,1,1,4.0,0,black,1,5.0,1,-0.7804957978891025,-7.8920640888492954,2.3633661955796903
9.0,28.0,2.5,1,0,4.0,0,white,1,3.0,0,-0.7804957978891025,-8.892064088849295,0.4466787212058456
9.0,41.0,2.5,1,1,3.0,1,white,1,3.0,0,-0.663171960956007,4.399223594004106,-0.6239247112510755
6.0,34.0,2.5,1,1,3.0,0,black,1,4.0,1,-0.772848526730213,-1.798056053888459,0.9592629681320082
2.0,34.0,2.5,1,1,2.0,0,white,1,2.0,0,-0.765201255571323,-0.7040480189276295,-1.0282776311848991
8.0,35.5,2.5,1,0,4.0,1,white,1,5.0,0,-0.6708192321148965,-2.194784440956724,1.8218347790096834
6.0,32.5,2.5,1,1,5.0,0,white,1,3.0,0,-0.7881430690479925,-5.486072123810125,0.05931295520505575
7.0,36.0,2.5,1,0,5.0,1,white,1,5.0,0,-0.6784665032737864,-2.7887924759175604,1.767719115513514
2.0,34.0,2.5,1,1,3.0,1,white,1,2.0,0,-0.663171960956007,-2.6007764059958944,-1.0407370318679918
2.0,35.0,2.5,1,1,2.0,1,other,1,5.0,1,-0.655524689797117,-0.506768371035065,1.8884098431889464
1.0,29.0,2.5,1,1,3.0,1,black,1,3.0,1,-0.663171960956007,-7.600776405995894,0.375825596262783
1.0,28.5,2.5,1,1,4.0,1,white,0,2.0,0,-0.6708192321148965,-9.194784440956724,-0.594977541607232
9.0,32.0,2.5,1,1,3.0,1,asian,1,4.0,1,-0.663171960956007,-4.600776405995894,1.125888019384318
3.0,41.0,2.5,1,1,4.0,1,asian,1,3.0,1,-0.6708192321148965,3.305215559043276,-0.6363841119341682
6.0,35.0,2.5,1,1,2.0,1,hisp,1,5.0,1,-0.655524689797117,-0.506768371035065,1.8884098431889464
1.0,36.0,2.5,1,1,4.0,1,white,1,4.0,0,-0.6708192321148965,-1.6947844409567239,0.7801785161966066
4.0,33.5,2.5,1,1,3.0,1,white,1,2.0,0,-0.663171960956007,-3.1007764059958944,-0.9990807690549142
10.0,41.0,2.5,1,0,3.0,1,white,1,3.0,0,-0.663171960956007,4.399223594004106,-0.6239247112510755
10.0,39.0,2.5,1,1,4.0,1,white,1,3.0,0,-0.6708192321148965,1.3052155590432761,-0.46975906068185846
3.0,33.0,2.5,1,1,4.0,0,black,1,3.0,1,-0.7804957978891025,-3.8920640888492954,0.030116093075070793
2.0,17.0,2.5,1,1,3.0,1,black,0,2.0,1,-0.663171960956007,-19.600776405995894,0.3755759037766415
4.0,42.0,2.5,1,1,4.0,0,white,1,3.0,0,-0.7804957978891025,5.1079359111507046,-0.7196966375603226
4.0,34.0,2.5,1,1,2.0,1,white,1,2.0,0,-0.655524689797117,-1.506768371035065,-1.0282776311848991
5.0,41.0,2.5,1,1,4.0,0,white,1,3.0,0,-0.7804957978891025,4.1079359111507046,-0.6363841119341682
4.0,40.0,2.5,1,1,3.0,0,asian,1,2.0,1,-0.772848526730213,4.201943946111541,-1.540612185624921
1.0,22.0,2.5,1,1,4.0,0,hisp,0,3.0,1,-0.7804957978891025,-14.892064088849295,0.9465538749627744
2.0,33.0,2.5,1,1,4.0,0,white,1,2.0,0,-0.7804957978891025,-3.8920640888492954,-0.9698839069249292
1.0,32.0,2.5,1,0,3.0,1,black,0,3.0,1,-0.663171960956007,-4.600776405995894,0.12588801938431793
1.0,22.7,2.5,1,1,3.0,1,other,1,4.0,1,-0.663171960956007,-13.900776405995895,1.9006945077075588
4.0,39.0,2.5,1,0,5.0,1,white,1,5.0,0,-0.6784665032737864,0.2112075240824396,1.5177815386350488
1.0,38.0,2.5,1,1,4.0,1,black,1,4.0,1,-0.6708192321148965,0.30521555904327613,0.6135534649442969
1.0,36.0,2.5,1,1,3.0,1,white,1,3.0,0,-0.663171960956007,-0.6007764059958944,-0.20736208312030158
9.0,35.0,2.5,1,0,4.0,1,white,1,3.0,0,-0.6708192321148965,-2.694784440956724,-0.13650895817723896
8.0,35.0,2.5,1,1,3.0,0,asian,1,3.0,1,-0.772848526730213,-0.7980560538884589,-0.12404955749414626
1.0,22.0,2.5,1,1,1.0,1,black,0,3.0,1,-0.6478774186382275,-12.412760336074236,0.9839320770120521
1.0,39.0,2.5,1,1,5.0,0,white,0,3.0,0,-0.7881430690479925,1.0139278761898751,-0.48221846136495117
1.0,34.0,2.5,1,1,4.0,0,black,0,3.0,1,-0.7804957978891025,-2.8920640888492954,-0.05319643255108364
10.0,37.0,2.5,1,1,3.0,1,white,1,5.0,0,-0.663171960956007,0.39922359400410556,1.709325391253544
5.0,31.0,2.5,1,1,3.0,1,black,1,4.0,1,-0.663171960956007,-5.600776405995894,1.2092005450104732
3.0,27.0,2.5,1,1,3.0,1,black,0,1.0,1,-0.663171960956007,-9.600776405995894,-1.4575493524849072
7.0,40.0,2.5,1,1,4.0,1,white,1,2.0,0,-0.6708192321148965,2.305215559043276,-1.553071586308013
2.0,35.0,2.5,1,1,4.0,0,black,1,5.0,1,-0.7804957978891025,-1.8920640888492954,1.863491041822761
3.0,32.0,2.5,1,1,2.0,1,white,1,3.0,0,-0.655524689797117,-3.506768371035065,0.13834742006741063
5.0,40.0,2.5,1,1,3.0,1,white,1,3.0,0,-0.663171960956007,3.3992235940041056,-0.5406121856249211
1.0,24.0,2.5,1,1,3.0,1,other,1,4.0,1,-0.663171960956007,-12.600776405995894,1.792388224393557
4.0,39.0,2.5,1,1,3.0,1,white,1,4.0,0,-0.663171960956007,2.3992235940041056,0.5427003400012342
10.0,38.0,2.5,1,1,5.0,1,white,1,3.0,0,-0.6784665032737864,-0.7887924759175604,-0.39890593573879585
1.0,36.0,2.5,1,1,2.0,1,white,1,3.0,0,-0.655524689797117,0.493231628964935,-0.19490268243720887
7.0,36.0,2.5,1,1,3.0,0,white,1,3.0,0,-0.772848526730213,0.2019439461115411,-0.20736208312030158
6.0,37.0,2.5,1,1,4.0,1,white,1,5.0,0,-0.6708192321148965,-0.6947844409567239,1.6968659905704513
6.0,42.0,2.5,1,1,5.0,1,white,1,3.0,0,-0.6784665032737864,3.2112075240824396,-0.7321560382434154
1.0,37.0,2.5,1,1,1.0,1,black,1,5.0,1,-0.6478774186382275,2.5872396639257644,1.7342441926197294
2.0,23.0,2.5,1,1,4.0,1,black,1,4.0,1,-0.6708192321148965,-14.694784440956724,1.8632413493366196
1.0,30.5,2.5,1,1,4.0,1,other,1,3.0,1,-0.6708192321148965,-7.194784440956724,0.2383974071404582
4.0,28.0,2.5,1,1,4.0,1,white,1,2.0,0,-0.6708192321148965,-9.694784440956724,-0.5533212787941544
3.0,36.0,2.5,1,1,4.0,1,white,1,3.0,0,-0.6708192321148965,-1.6947844409567239,-0.2198214838033934
9.0,34.0,2.5,1,1,2.0,1,white,1,3.0,0,-0.655524689797117,-1.506768371035065,-0.02827763118489912
10.0,27.3,2.5,1,0,2.0,0,white,1,3.0,0,-0.765201255571323,-7.404048018927629,0.5299162905103385
8.0,32.0,2.5,1,1,3.0,0,hisp,1,3.0,1,-0.772848526730213,-3.798056053888459,0.12588801938431793
7.0,35.0,2.5,1,0,4.0,0,white,0,3.0,0,-0.7804957978891025,-1.8920640888492954,-0.13650895817723896
2.0,42.0,2.5,1,1,2.0,0,white,1,5.0,0,-0.765201255571323,7.2959519810723705,1.3052221638058619
8.0,41.0,2.5,1,1,3.0,1,white,1,4.0,0,-0.663171960956007,4.399223594004106,0.3760752887489245
6.0,31.0,2.5,1,1,4.0,1,white,1,2.0,0,-0.6708192321148965,-6.694784440956724,-0.8032588556726195
1.0,38.0,2.5,1,1,4.0,1,asian,1,3.0,1,-0.6708192321148965,0.30521555904327613,-0.38644653505570314
5.0,35.0,2.5,1,1,4.0,0,white,1,3.0,0,-0.7804957978891025,-1.8920640888492954,-0.13650895817723896
10.0,34.0,2.5,1,1,3.0,1,white,1,1.0,0,-0.663171960956007,-2.6007764059958944,-2.040737031867992
2.0,23.0,2.5,1,1,4.0,0,black,1,2.0,1,-0.7804957978891025,-13.892064088849295,-0.13675865066338044
7.0,26.0,2.5,1,1,3.0,0,black,1,1.0,1,-0.772848526730213,-9.798056053888459,-1.3742368268587528
2.0,28.0,2.5,1,1,3.0,0,asian,1,2.0,1,-0.772848526730213,-7.798056053888459,-0.5408618781110626
5.0,35.5,2.5,1,1,4.0,0,white,1,3.0,0,-0.7804957978891025,-1.3920640888492954,-0.17816522099031662
1.0,27.0,2.5,1,1,3.0,0,black,1,4.0,1,-0.772848526730213,-8.798056053888459,1.5424506475150928
6.0,42.0,2.5,1,1,4.0,0,white,1,4.0,0,-0.7804957978891025,5.1079359111507046,0.28030336243967735
10.0,39.0,2.5,1,1,3.0,0,white,1,3.0,0,-0.772848526730213,3.201943946111541,-0.45729965999876576
1.0,29.0,2.5,1,1,3.0,0,white,1,2.0,0,-0.772848526730213,-6.798056053888459,-0.624174403737217
1.0,27.0,2.5,1,1,3.0,0,black,0,3.0,1,-0.772848526730213,-8.798056053888459,0.5424506475150928
4.0,30.0,2.5,1,1,3.0,1,white,1,4.0,0,-0.663171960956007,-6.600776405995894,1.2925130706366277
3.0,28.5,2.5,1,1,4.0,1,white,1,3.0,0,-0.6708192321148965,-9.194784440956724,0.40502245839276796
10.0,42.0,2.5,1,1,4.0,1,white,1,4.0,0,-0.6708192321148965,4.305215559043276,0.28030336243967735
5.0,39.0,2.5,1,1,3.0,1,white,1,3.0,0,-0.663171960956007,2.3992235940041056,-0.45729965999876576
4.0,38.0,2.5,1,0,3.0,1,white,1,4.0,0,-0.663171960956007,1.3992235940041056,0.6260128656273887
8.0,26.0,2.5,1,1,3.0,1,black,0,1.0,1,-0.663171960956007,-10.600776405995894,-1.3742368268587528
6.0,38.5,2.5,1,0,3.0,1,white,1,5.0,0,-0.663171960956007,1.8992235940041056,1.584356602814312
2.0,35.0,2.5,1,1,3.0,1,white,1,3.0,0,-0.663171960956007,-1.6007764059958944,-0.12404955749414626
7.0,43.0,2.5,1,1,4.0,1,white,1,4.0,0,-0.6708192321148965,5.305215559043276,0.19699083681352203
3.0,37.0,2.5,1,1,4.0,1,white,1,3.0,0,-0.6708192321148965,-0.6947844409567239,-0.3031340094295487
3.0,32.0,2.5,1,0,4.0,1,white,1,2.0,0,-0.6708192321148965,-5.694784440956724,-0.8865713812987739
1.0,26.0,2.5,1,1,3.0,1,black,0,4.0,1,-0.663171960956007,-10.600776405995894,1.6257631731412472
1.0,28.0,2.5,1,1,2.0,0,black,1,3.0,1,-0.765201255571323,-6.7040480189276295,0.47159752257203014
7.0,29.3,2.5,1,0,5.0,1,white,1,3.0,0,-0.6784665032737864,-9.48879247591756,0.32591303720875153
2.0,33.5,2.5,1,1,3.0,1,white,1,3.0,0,-0.663171960956007,-3.1007764059958944,0.000919230945085836
9.0,33.0,2.5,1,1,5.0,0,white,1,3.0,0,-0.7881430690479925,-4.986072123810125,0.01765669239197809
1.0,41.0,2.5,1,1,3.0,1,hisp,1,5.0,1,-0.663171960956007,4.399223594004106,1.3760752887489245
9.0,29.0,2.5,1,1,3.0,0,white,1,4.0,0,-0.772848526730213,-6.798056053888459,1.375825596262783
6.0,40.0,2.5,1,1,4.0,1,white,1,5.0,0,-0.6708192321148965,2.305215559043276,1.446928413691987
10.0,38.0,2.5,1,1,5.0,1,white,1,3.0,0,-0.6784665032737864,-0.7887924759175604,-0.39890593573879585
7.0,41.0,2.5,1,1,4.0,1,white,1,3.0,0,-0.6708192321148965,3.305215559043276,-0.6363841119341682
2.0,36.3,2.5,1,1,4.0,1,white,0,3.0,0,-0.6708192321148965,-1.3947844409567267,-0.24481524149124034
1.0,30.0,2.5,1,1,4.0,0,white,1,3.0,0,-0.7804957978891025,-6.8920640888492954,0.28005366995353587
3.0,40.0,2.5,1,1,1.0,1,black,1,4.0,1,-0.6478774186382275,5.587239663925764,0.4843066157412643
3.0,26.0,2.5,1,1,4.0,1,white,1,3.0,0,-0.6708192321148965,-11.694784440956724,0.6133037724581554
6.0,34.0,2.5,1,1,4.0,1,white,1,5.0,0,-0.6708192321148965,-3.694784440956724,1.9468035674489164
9.0,38.0,2.5,1,1,4.0,1,white,1,3.0,0,-0.6708192321148965,0.30521555904327613,-0.38644653505570314
7.0,38.0,2.5,1,0,3.0,1,white,1,3.0,0,-0.663171960956007,1.3992235940041056,-0.37398713437261133
2.0,36.0,2.5,1,1,3.0,1,white,0,3.0,0,-0.663171960956007,-0.6007764059958944,-0.20736208312030158
6.0,36.0,2.5,1,1,4.0,1,white,1,2.0,0,-0.6708192321148965,-1.6947844409567239,-1.2198214838033934
4.0,37.0,2.5,1,1,3.0,0,other,1,5.0,1,-0.772848526730213,1.201943946111541,1.709325391253544
2.0,38.0,2.5,1,1,5.0,1,white,1,3.0,0,-0.6784665032737864,-0.7887924759175604,-0.39890593573879585
5.0,24.0,2.5,1,1,4.0,1,white,1,2.0,0,-0.6708192321148965,-13.694784440956724,-0.22007117628953488
8.0,47.0,2.5,1,1,4.0,1,other,1,3.0,1,-0.6708192321148965,9.305215559043276,-1.1362592656910975
6.0,37.0,2.5,1,1,5.0,1,hisp,1,3.0,1,-0.6784665032737864,-1.7887924759175604,-0.3155934101126414
4.0,41.0,2.5,1,1,4.0,1,white,1,3.0,0,-0.6708192321148965,3.305215559043276,-0.6363841119341682
2.0,39.0,2.5,1,1,4.0,0,white,1,3.0,0,-0.7804957978891025,2.1079359111507046,-0.46975906068185846
1.0,32.0,2.5,1,1,5.0,1,black,1,1.0,1,-0.6784665032737864,-6.78879247591756,-1.8990307819818666
2.0,30.0,2.5,1,1,3.0,0,asian,1,5.0,1,-0.772848526730213,-5.798056053888459,2.2925130706366277
4.0,32.0,2.5,1,1,5.0,0,white,1,2.0,0,-0.7881430690479925,-5.986072123810125,-0.8990307819818666
